Emotions,Path
neutral,./Audio_Song_Actors_01-24/Actor_21/03-02-01-01-01-02-21.wav
calm,./Audio_Song_Actors_01-24/Actor_21/03-02-02-01-01-01-21.wav
angry,./Audio_Song_Actors_01-24/Actor_21/03-02-05-01-01-01-21.wav
fear,./Audio_Song_Actors_01-24/Actor_21/03-02-06-01-01-02-21.wav
fear,./Audio_Song_Actors_01-24/Actor_21/03-02-06-02-02-02-21.wav
angry,./Audio_Song_Actors_01-24/Actor_21/03-02-05-02-02-01-21.wav
sad,./Audio_Song_Actors_01-24/Actor_21/03-02-04-01-02-02-21.wav
sad,./Audio_Song_Actors_01-24/Actor_21/03-02-04-02-01-02-21.wav
fear,./Audio_Song_Actors_01-24/Actor_21/03-02-06-01-02-01-21.wav
angry,./Audio_Song_Actors_01-24/Actor_21/03-02-05-01-02-02-21.wav
angry,./Audio_Song_Actors_01-24/Actor_21/03-02-05-02-01-02-21.wav
fear,./Audio_Song_Actors_01-24/Actor_21/03-02-06-02-01-01-21.wav
sad,./Audio_Song_Actors_01-24/Actor_21/03-02-04-01-01-01-21.wav
sad,./Audio_Song_Actors_01-24/Actor_21/03-02-04-02-02-01-21.wav
happy,./Audio_Song_Actors_01-24/Actor_21/03-02-03-02-02-01-21.wav
happy,./Audio_Song_Actors_01-24/Actor_21/03-02-03-01-01-01-21.wav
calm,./Audio_Song_Actors_01-24/Actor_21/03-02-02-02-01-02-21.wav
calm,./Audio_Song_Actors_01-24/Actor_21/03-02-02-01-02-02-21.wav
neutral,./Audio_Song_Actors_01-24/Actor_21/03-02-01-01-02-01-21.wav
sad,./Audio_Song_Actors_01-24/Actor_21/03-02-04-02-01-01-21.wav
sad,./Audio_Song_Actors_01-24/Actor_21/03-02-04-01-02-01-21.wav
angry,./Audio_Song_Actors_01-24/Actor_21/03-02-05-02-02-02-21.wav
fear,./Audio_Song_Actors_01-24/Actor_21/03-02-06-02-02-01-21.wav
fear,./Audio_Song_Actors_01-24/Actor_21/03-02-06-01-01-01-21.wav
angry,./Audio_Song_Actors_01-24/Actor_21/03-02-05-01-01-02-21.wav
calm,./Audio_Song_Actors_01-24/Actor_21/03-02-02-01-01-02-21.wav
neutral,./Audio_Song_Actors_01-24/Actor_21/03-02-01-01-01-01-21.wav
calm,./Audio_Song_Actors_01-24/Actor_21/03-02-02-02-02-02-21.wav
happy,./Audio_Song_Actors_01-24/Actor_21/03-02-03-01-02-01-21.wav
happy,./Audio_Song_Actors_01-24/Actor_21/03-02-03-02-01-01-21.wav
neutral,./Audio_Song_Actors_01-24/Actor_21/03-02-01-01-02-02-21.wav
calm,./Audio_Song_Actors_01-24/Actor_21/03-02-02-01-02-01-21.wav
calm,./Audio_Song_Actors_01-24/Actor_21/03-02-02-02-01-01-21.wav
happy,./Audio_Song_Actors_01-24/Actor_21/03-02-03-01-01-02-21.wav
happy,./Audio_Song_Actors_01-24/Actor_21/03-02-03-02-02-02-21.wav
sad,./Audio_Song_Actors_01-24/Actor_21/03-02-04-02-02-02-21.wav
sad,./Audio_Song_Actors_01-24/Actor_21/03-02-04-01-01-02-21.wav
fear,./Audio_Song_Actors_01-24/Actor_21/03-02-06-02-01-02-21.wav
angry,./Audio_Song_Actors_01-24/Actor_21/03-02-05-02-01-01-21.wav
angry,./Audio_Song_Actors_01-24/Actor_21/03-02-05-01-02-01-21.wav
fear,./Audio_Song_Actors_01-24/Actor_21/03-02-06-01-02-02-21.wav
happy,./Audio_Song_Actors_01-24/Actor_22/03-02-03-02-01-02-22.wav
happy,./Audio_Song_Actors_01-24/Actor_22/03-02-03-01-02-02-22.wav
calm,./Audio_Song_Actors_01-24/Actor_22/03-02-02-02-02-01-22.wav
calm,./Audio_Song_Actors_01-24/Actor_22/03-02-02-01-01-01-22.wav
neutral,./Audio_Song_Actors_01-24/Actor_22/03-02-01-01-01-02-22.wav
fear,./Audio_Song_Actors_01-24/Actor_22/03-02-06-01-01-02-22.wav
angry,./Audio_Song_Actors_01-24/Actor_22/03-02-05-01-01-01-22.wav
angry,./Audio_Song_Actors_01-24/Actor_22/03-02-05-02-02-01-22.wav
fear,./Audio_Song_Actors_01-24/Actor_22/03-02-06-02-02-02-22.wav
sad,./Audio_Song_Actors_01-24/Actor_22/03-02-04-01-02-02-22.wav
sad,./Audio_Song_Actors_01-24/Actor_22/03-02-04-02-01-02-22.wav
angry,./Audio_Song_Actors_01-24/Actor_22/03-02-05-01-02-02-22.wav
fear,./Audio_Song_Actors_01-24/Actor_22/03-02-06-01-02-01-22.wav
fear,./Audio_Song_Actors_01-24/Actor_22/03-02-06-02-01-01-22.wav
angry,./Audio_Song_Actors_01-24/Actor_22/03-02-05-02-01-02-22.wav
sad,./Audio_Song_Actors_01-24/Actor_22/03-02-04-01-01-01-22.wav
sad,./Audio_Song_Actors_01-24/Actor_22/03-02-04-02-02-01-22.wav
happy,./Audio_Song_Actors_01-24/Actor_22/03-02-03-02-02-01-22.wav
happy,./Audio_Song_Actors_01-24/Actor_22/03-02-03-01-01-01-22.wav
calm,./Audio_Song_Actors_01-24/Actor_22/03-02-02-02-01-02-22.wav
neutral,./Audio_Song_Actors_01-24/Actor_22/03-02-01-01-02-01-22.wav
calm,./Audio_Song_Actors_01-24/Actor_22/03-02-02-01-02-02-22.wav
sad,./Audio_Song_Actors_01-24/Actor_22/03-02-04-02-01-01-22.wav
sad,./Audio_Song_Actors_01-24/Actor_22/03-02-04-01-02-01-22.wav
fear,./Audio_Song_Actors_01-24/Actor_22/03-02-06-02-02-01-22.wav
angry,./Audio_Song_Actors_01-24/Actor_22/03-02-05-02-02-02-22.wav
angry,./Audio_Song_Actors_01-24/Actor_22/03-02-05-01-01-02-22.wav
fear,./Audio_Song_Actors_01-24/Actor_22/03-02-06-01-01-01-22.wav
neutral,./Audio_Song_Actors_01-24/Actor_22/03-02-01-01-01-01-22.wav
calm,./Audio_Song_Actors_01-24/Actor_22/03-02-02-01-01-02-22.wav
calm,./Audio_Song_Actors_01-24/Actor_22/03-02-02-02-02-02-22.wav
happy,./Audio_Song_Actors_01-24/Actor_22/03-02-03-01-02-01-22.wav
happy,./Audio_Song_Actors_01-24/Actor_22/03-02-03-02-01-01-22.wav
calm,./Audio_Song_Actors_01-24/Actor_22/03-02-02-01-02-01-22.wav
neutral,./Audio_Song_Actors_01-24/Actor_22/03-02-01-01-02-02-22.wav
calm,./Audio_Song_Actors_01-24/Actor_22/03-02-02-02-01-01-22.wav
happy,./Audio_Song_Actors_01-24/Actor_22/03-02-03-01-01-02-22.wav
happy,./Audio_Song_Actors_01-24/Actor_22/03-02-03-02-02-02-22.wav
sad,./Audio_Song_Actors_01-24/Actor_22/03-02-04-02-02-02-22.wav
sad,./Audio_Song_Actors_01-24/Actor_22/03-02-04-01-01-02-22.wav
angry,./Audio_Song_Actors_01-24/Actor_22/03-02-05-02-01-01-22.wav
fear,./Audio_Song_Actors_01-24/Actor_22/03-02-06-02-01-02-22.wav
fear,./Audio_Song_Actors_01-24/Actor_22/03-02-06-01-02-02-22.wav
angry,./Audio_Song_Actors_01-24/Actor_22/03-02-05-01-02-01-22.wav
neutral,./Audio_Song_Actors_01-24/Actor_23/03-02-01-01-01-02-23.wav
calm,./Audio_Song_Actors_01-24/Actor_23/03-02-02-01-01-01-23.wav
calm,./Audio_Song_Actors_01-24/Actor_23/03-02-02-02-02-01-23.wav
happy,./Audio_Song_Actors_01-24/Actor_23/03-02-03-01-02-02-23.wav
happy,./Audio_Song_Actors_01-24/Actor_23/03-02-03-02-01-02-23.wav
sad,./Audio_Song_Actors_01-24/Actor_23/03-02-04-02-01-02-23.wav
sad,./Audio_Song_Actors_01-24/Actor_23/03-02-04-01-02-02-23.wav
fear,./Audio_Song_Actors_01-24/Actor_23/03-02-06-02-02-02-23.wav
angry,./Audio_Song_Actors_01-24/Actor_23/03-02-05-02-02-01-23.wav
angry,./Audio_Song_Actors_01-24/Actor_23/03-02-05-01-01-01-23.wav
fear,./Audio_Song_Actors_01-24/Actor_23/03-02-06-01-01-02-23.wav
sad,./Audio_Song_Actors_01-24/Actor_23/03-02-04-02-02-01-23.wav
sad,./Audio_Song_Actors_01-24/Actor_23/03-02-04-01-01-01-23.wav
angry,./Audio_Song_Actors_01-24/Actor_23/03-02-05-02-01-02-23.wav
fear,./Audio_Song_Actors_01-24/Actor_23/03-02-06-02-01-01-23.wav
fear,./Audio_Song_Actors_01-24/Actor_23/03-02-06-01-02-01-23.wav
angry,./Audio_Song_Actors_01-24/Actor_23/03-02-05-01-02-02-23.wav
calm,./Audio_Song_Actors_01-24/Actor_23/03-02-02-01-02-02-23.wav
neutral,./Audio_Song_Actors_01-24/Actor_23/03-02-01-01-02-01-23.wav
calm,./Audio_Song_Actors_01-24/Actor_23/03-02-02-02-01-02-23.wav
happy,./Audio_Song_Actors_01-24/Actor_23/03-02-03-01-01-01-23.wav
happy,./Audio_Song_Actors_01-24/Actor_23/03-02-03-02-02-01-23.wav
fear,./Audio_Song_Actors_01-24/Actor_23/03-02-06-01-01-01-23.wav
angry,./Audio_Song_Actors_01-24/Actor_23/03-02-05-01-01-02-23.wav
angry,./Audio_Song_Actors_01-24/Actor_23/03-02-05-02-02-02-23.wav
fear,./Audio_Song_Actors_01-24/Actor_23/03-02-06-02-02-01-23.wav
sad,./Audio_Song_Actors_01-24/Actor_23/03-02-04-01-02-01-23.wav
sad,./Audio_Song_Actors_01-24/Actor_23/03-02-04-02-01-01-23.wav
happy,./Audio_Song_Actors_01-24/Actor_23/03-02-03-02-01-01-23.wav
happy,./Audio_Song_Actors_01-24/Actor_23/03-02-03-01-02-01-23.wav
calm,./Audio_Song_Actors_01-24/Actor_23/03-02-02-02-02-02-23.wav
calm,./Audio_Song_Actors_01-24/Actor_23/03-02-02-01-01-02-23.wav
neutral,./Audio_Song_Actors_01-24/Actor_23/03-02-01-01-01-01-23.wav
happy,./Audio_Song_Actors_01-24/Actor_23/03-02-03-02-02-02-23.wav
happy,./Audio_Song_Actors_01-24/Actor_23/03-02-03-01-01-02-23.wav
calm,./Audio_Song_Actors_01-24/Actor_23/03-02-02-02-01-01-23.wav
neutral,./Audio_Song_Actors_01-24/Actor_23/03-02-01-01-02-02-23.wav
calm,./Audio_Song_Actors_01-24/Actor_23/03-02-02-01-02-01-23.wav
angry,./Audio_Song_Actors_01-24/Actor_23/03-02-05-01-02-01-23.wav
fear,./Audio_Song_Actors_01-24/Actor_23/03-02-06-01-02-02-23.wav
fear,./Audio_Song_Actors_01-24/Actor_23/03-02-06-02-01-02-23.wav
angry,./Audio_Song_Actors_01-24/Actor_23/03-02-05-02-01-01-23.wav
sad,./Audio_Song_Actors_01-24/Actor_23/03-02-04-01-01-02-23.wav
sad,./Audio_Song_Actors_01-24/Actor_23/03-02-04-02-02-02-23.wav
angry,./Audio_Song_Actors_01-24/Actor_24/03-02-05-01-01-01-24.wav
fear,./Audio_Song_Actors_01-24/Actor_24/03-02-06-01-01-02-24.wav
fear,./Audio_Song_Actors_01-24/Actor_24/03-02-06-02-02-02-24.wav
angry,./Audio_Song_Actors_01-24/Actor_24/03-02-05-02-02-01-24.wav
sad,./Audio_Song_Actors_01-24/Actor_24/03-02-04-01-02-02-24.wav
sad,./Audio_Song_Actors_01-24/Actor_24/03-02-04-02-01-02-24.wav
happy,./Audio_Song_Actors_01-24/Actor_24/03-02-03-02-01-02-24.wav
happy,./Audio_Song_Actors_01-24/Actor_24/03-02-03-01-02-02-24.wav
calm,./Audio_Song_Actors_01-24/Actor_24/03-02-02-02-02-01-24.wav
neutral,./Audio_Song_Actors_01-24/Actor_24/03-02-01-01-01-02-24.wav
calm,./Audio_Song_Actors_01-24/Actor_24/03-02-02-01-01-01-24.wav
happy,./Audio_Song_Actors_01-24/Actor_24/03-02-03-02-02-01-24.wav
happy,./Audio_Song_Actors_01-24/Actor_24/03-02-03-01-01-01-24.wav
calm,./Audio_Song_Actors_01-24/Actor_24/03-02-02-02-01-02-24.wav
calm,./Audio_Song_Actors_01-24/Actor_24/03-02-02-01-02-02-24.wav
neutral,./Audio_Song_Actors_01-24/Actor_24/03-02-01-01-02-01-24.wav
fear,./Audio_Song_Actors_01-24/Actor_24/03-02-06-01-02-01-24.wav
angry,./Audio_Song_Actors_01-24/Actor_24/03-02-05-01-02-02-24.wav
angry,./Audio_Song_Actors_01-24/Actor_24/03-02-05-02-01-02-24.wav
fear,./Audio_Song_Actors_01-24/Actor_24/03-02-06-02-01-01-24.wav
sad,./Audio_Song_Actors_01-24/Actor_24/03-02-04-01-01-01-24.wav
sad,./Audio_Song_Actors_01-24/Actor_24/03-02-04-02-02-01-24.wav
calm,./Audio_Song_Actors_01-24/Actor_24/03-02-02-01-01-02-24.wav
neutral,./Audio_Song_Actors_01-24/Actor_24/03-02-01-01-01-01-24.wav
calm,./Audio_Song_Actors_01-24/Actor_24/03-02-02-02-02-02-24.wav
happy,./Audio_Song_Actors_01-24/Actor_24/03-02-03-01-02-01-24.wav
happy,./Audio_Song_Actors_01-24/Actor_24/03-02-03-02-01-01-24.wav
sad,./Audio_Song_Actors_01-24/Actor_24/03-02-04-02-01-01-24.wav
sad,./Audio_Song_Actors_01-24/Actor_24/03-02-04-01-02-01-24.wav
angry,./Audio_Song_Actors_01-24/Actor_24/03-02-05-02-02-02-24.wav
fear,./Audio_Song_Actors_01-24/Actor_24/03-02-06-02-02-01-24.wav
fear,./Audio_Song_Actors_01-24/Actor_24/03-02-06-01-01-01-24.wav
angry,./Audio_Song_Actors_01-24/Actor_24/03-02-05-01-01-02-24.wav
sad,./Audio_Song_Actors_01-24/Actor_24/03-02-04-02-02-02-24.wav
sad,./Audio_Song_Actors_01-24/Actor_24/03-02-04-01-01-02-24.wav
fear,./Audio_Song_Actors_01-24/Actor_24/03-02-06-02-01-02-24.wav
angry,./Audio_Song_Actors_01-24/Actor_24/03-02-05-02-01-01-24.wav
angry,./Audio_Song_Actors_01-24/Actor_24/03-02-05-01-02-01-24.wav
fear,./Audio_Song_Actors_01-24/Actor_24/03-02-06-01-02-02-24.wav
neutral,./Audio_Song_Actors_01-24/Actor_24/03-02-01-01-02-02-24.wav
calm,./Audio_Song_Actors_01-24/Actor_24/03-02-02-01-02-01-24.wav
calm,./Audio_Song_Actors_01-24/Actor_24/03-02-02-02-01-01-24.wav
happy,./Audio_Song_Actors_01-24/Actor_24/03-02-03-01-01-02-24.wav
happy,./Audio_Song_Actors_01-24/Actor_24/03-02-03-02-02-02-24.wav
